Date,mean_sst,Date_30,Date_60,SST_D30,SST_D60,SST_meanPLD_30,SST_maxPLD_30,SST_minPLD_30,SST_meanPLD_60,SST_maxPLD_60,SST_minPLD_60,SST_meanPLD_early,mean_sst_spawnwin,up_33,up_36,up_33_30,up_36_30,up_33_60,up_36_60,up33_meanPLD_30,up33_meanPLD_60,up36_meanPLD_30,up36_meanPLD_60,up33_meanPLD_early,up36_meanPLD_early,chla,chla_60,chla_meanPLD_30,chla_meanPLD_60,Mean_NPP,NPP_D30,NPP_D60,NPP_meanPLD_30,NPP_meanPLD_60,NPP_maxPLD_30,NPP_maxPLD_60,NPP_meanPLD_early,cuti_34,beuit_34N,cuti_30,beuti_30,cuti_60,beuti_60,cuti_maxPLD_30,cuti_maxPLD_60,cuti_meanPLD_30,cuti_meanPLD_60,beuti_maxPLD_30,beuti_maxPLD_60,beuti_meanPLD_30,beuti_meanPLD_60,cuti_meanPLD_early,beuti_meanPLD_early,slh_anom,slh_30,slh_60,slh_maxPLD_30,slh_maxPLD_60,slh_meanPLD_30,slh_meanPLD_60,slh_meanPLD_early
2/25/2000,NA,1/26/2000,12/27/1999,NA,NA,12.48439596,12.48439596,12.48439596,NA,NA,NA,NA,NA,4,-12,167,136,NA,NA,14.96666667,NA,-39.6,NA,NA,NA,1.36955594,NA,1.345127043,NA,1048,585,NA,1017.565217,NA,1696,NA,NA,-0.354,-2.308,1.861,7.418,-0.065,-0.245,1.581,2.254,0.091466667,0.182883333,9.767,12.184,0.507366667,1.06135,0.2743,1.615333333,NA,NA,NA,NA,NA,NA,NA,NA
2/26/2000,NA,1/27/2000,12/28/1999,NA,NA,12.48439596,12.48439596,12.48439596,NA,NA,NA,NA,NA,7,-64,38,45,NA,NA,13.93333333,NA,-43.23333333,NA,NA,NA,1.148068664,NA,1.343220102,NA,1133,NA,NA,1022.375,NA,1696,NA,NA,-0.187,-1.181,0.665,2.808,-0.027,-0.098,1.581,2.254,0.063066667,0.180216667,9.767,12.184,0.3744,1.0433,0.297366667,1.7122,NA,NA,NA,NA,NA,NA,NA,NA
2/27/2000,NA,1/28/2000,12/29/1999,NA,NA,12.48439596,12.48439596,12.48439596,NA,NA,NA,NA,NA,118,88,-1,-7,NA,NA,17.9,NA,-40.06666667,NA,NA,NA,6.696815775,NA,1.527093687,NA,1674,822,NA,1057.875,NA,1696,NA,NA,0.724,4.666,0.145,0.631,0.291,1.15,1.581,2.254,0.082366667,0.187433333,9.767,12.184,0.5089,1.1019,0.2925,1.6949,NA,NA,NA,NA,NA,NA,NA,NA
2/28/2000,NA,1/29/2000,12/30/1999,NA,NA,12.48439596,12.48439596,12.48439596,NA,NA,NA,NA,NA,112,70,-5,-97,NA,NA,21.8,NA,-34.5,NA,NA,NA,2.61824015,NA,1.57501475,NA,1815,NA,NA,1088.16,NA,1815,NA,NA,1.514,9.901,-0.06,-0.263,0.173,0.724,1.581,2.254,0.134833333,0.209783333,9.901,12.184,0.8477,1.25485,0.284733333,1.662,NA,NA,NA,NA,NA,NA,NA,NA
2/29/2000,NA,1/30/2000,12/31/1999,NA,NA,12.48439596,12.48439596,12.48439596,12.48439596,12.48439596,12.48439596,NA,NA,70,68,3,-65,NA,NA,24.03333333,29.45,-30.06666667,-3.216666667,34.86666667,23.63333333,2.61824015,NA,1.622935814,1.30099947,1417,603,NA,1120.72,837.2291667,1815,1815,529.0869565,0.461,3.178,-0.444,-2.252,0.158,0.714,1.581,2.254,0.165,0.214833333,9.901,12.184,1.0287,1.295916667,0.264666667,1.563133333,NA,NA,NA,NA,NA,NA,NA,NA
3/1/2000,12.18769094,1/31/2000,1/1/2000,NA,NA,12.33604345,12.48439596,12.18769094,12.33604345,12.48439596,12.18769094,NA,NA,98,72,51,-1,154,204,25.6,28.51666667,-27.63333333,-5.416666667,31.43333333,16.8,2.35133131,0.636023991,1.602333708,1.329587926,1755,772,596,1160.04,861.375,1815,1815,536.7391304,0.884,6.255,0.517,2.591,0.763,3.732,1.581,2.254,0.177233333,0.21685,9.901,12.184,1.150833333,1.337966667,0.256466667,1.5251,NA,NA,NA,NA,NA,NA,NA,NA
3/2/2000,NA,2/1/2000,1/2/2000,NA,NA,12.33604345,12.48439596,12.18769094,12.33604345,12.48439596,12.18769094,NA,NA,90,129,-11,-15,178,211,28.96666667,27.05,-22.83333333,-6.783333333,25.13333333,9.266666667,2.35133131,1.383377836,1.641874406,1.345720484,1667,827,NA,1193.64,877.8163265,1815,1815,548.8333333,0.916,7.457,0.498,2.506,2.254,12.184,1.581,1.861,0.191166667,0.19455,9.901,11.33,1.315866667,1.259183333,0.197933333,1.2025,NA,NA,NA,NA,NA,NA,NA,NA
3/3/2000,NA,2/2/2000,1/3/2000,NA,NA,12.33604345,12.48439596,12.18769094,12.33604345,12.48439596,12.18769094,NA,NA,59,121,-62,-133,4,43,33,27.96666667,-14.36666667,-5.483333333,22.93333333,3.4,2.35133131,0.830813614,1.67761775,1.371062445,1583,965,615,1218.36,897.5714286,1815,1815,563.4166667,0.847,7.297,-0.352,-1.705,0.348,2.051,1.581,1.861,0.231133333,0.202866667,9.901,11.33,1.615933333,1.346616667,0.1746,1.0773,NA,NA,NA,NA,NA,NA,NA,NA
3/4/2000,NA,2/3/2000,1/4/2000,NA,NA,12.33604345,12.48439596,12.18769094,12.33604345,12.48439596,12.18769094,NA,NA,52,50,-22,-146,20,68,35.46666667,28.5,-7.833333333,-5.783333333,21.53333333,-3.733333333,0.487429333,1.206712513,1.646576864,1.359074392,1663,986,643,1245.44,918.3877551,1815,1815,577.7083333,-0.018,-0.154,-0.459,-1.947,0.084,0.504,1.581,1.861,0.245833333,0.201166667,9.901,11.33,1.6757,1.33565,0.1565,0.9956,NA,NA,NA,NA,NA,NA,NA,NA
3/5/2000,NA,2/4/2000,1/5/2000,NA,NA,12.33604345,12.48439596,12.18769094,12.33604345,12.48439596,12.18769094,NA,NA,175,377,6,-78,36,108,41.1,30.81666667,7.333333333,-1.3,20.53333333,-9.933333333,0.487429333,0.979832768,1.615535977,1.350867668,1567,766,647,1277.48,937.1632653,1815,1815,582.6666667,1.868,16.419,-0.283,-1.194,1.156,6.972,1.868,1.868,0.317533333,0.213033333,16.419,16.419,2.2628,1.4931,0.108533333,0.7234,NA,NA,NA,NA,NA,NA,NA,NA
3/6/2000,NA,2/5/2000,1/6/2000,NA,NA,12.33604345,12.48439596,12.18769094,12.33604345,12.48439596,12.18769094,NA,NA,40,68,7,-56,-13,11,42.2,31.7,11.46666667,-0.35,21.2,-12.16666667,0.487429333,1.281476602,1.581804264,1.337633547,1686,NA,627,1293.192308,958.7755102,1815,1815,580.7391304,0.581,5.396,-0.284,-1.226,0.013,0.098,1.868,1.868,0.346366667,0.2225,16.419,16.419,2.483533333,1.5814,0.098633333,0.679266667,NA,NA,NA,NA,NA,NA,NA,NA
3/7/2000,NA,2/6/2000,1/7/2000,NA,NA,12.33604345,12.48439596,12.18769094,12.33604345,12.48439596,12.18769094,NA,NA,-3,-65,-3,-78,9,30,42.2,31.5,11.9,-1.933333333,20.8,-15.76666667,0.487429333,1.281476602,1.560576327,1.324399426,1409,979,551,1309.730769,976.2857143,1815,1815,599.3478261,-0.429,-4.054,0.096,0.421,0.419,3.261,1.868,1.868,0.328866667,0.208366667,16.419,16.419,2.334366667,1.459483333,0.087866667,0.5846,NA,NA,NA,NA,NA,NA,NA,NA
3/8/2000,NA,2/7/2000,1/8/2000,NA,NA,12.33604345,12.48439596,12.18769094,12.33604345,12.48439596,12.18769094,NA,NA,8,-29,-1,-35,18,57,42.5,31.33333333,12.1,-3.366666667,20.16666667,-18.83333333,1.868039403,1.357018468,1.585368726,1.332916442,2141,NA,581,1340.518519,1008.122449,2141,2141,600.1818182,-0.313,-2.89,0.126,0.564,0.592,4.843,1.868,1.868,0.314233333,0.193283333,16.419,16.419,2.219233333,1.3306,0.072333333,0.441966667,NA,NA,NA,NA,NA,NA,NA,NA
3/9/2000,12.21307952,2/8/2000,1/9/2000,NA,NA,12.29505547,12.48439596,12.18769094,12.29505547,12.48439596,12.18769094,NA,NA,36,2,26,7,27,80,42.83333333,31.48333333,11.93333333,-4.666666667,20.13333333,-21.26666667,1.9391613,3.2920475,1.612531855,1.310368338,2259,682,NA,1398.925926,1033.14,2259,2259,603.7391304,-0.32,-2.897,-0.001,-0.005,0.932,7.941,1.868,1.868,0.3036,0.172416667,16.419,16.419,2.122833333,1.149966667,0.041233333,0.1771,NA,NA,NA,NA,NA,NA,NA,NA
3/10/2000,NA,2/9/2000,1/10/2000,NA,NA,12.29505547,12.48439596,12.18769094,12.29505547,12.48439596,12.18769094,NA,NA,35,4,58,-14,58,50,42.06666667,31.1,12.53333333,-5.433333333,20.13333333,-23.4,2.748668852,0.988649951,1.666678569,1.339701987,2406,824,638,1457.518519,1068.5,2406,2406,611.826087,0.687,5.261,0.041,0.178,1.244,11.33,1.868,1.868,0.325133333,0.163133333,16.419,16.419,2.292266667,1.048816667,0.001133333,-0.194633333,NA,NA,NA,NA,NA,NA,NA,NA
3/11/2000,NA,2/10/2000,1/11/2000,NA,NA,12.29505547,12.48439596,12.18769094,12.29505547,12.48439596,12.18769094,NA,NA,56,110,58,-3,55,26,42,31.11666667,16.3,-4.033333333,20.23333333,-24.36666667,2.899517299,1.184163655,1.725853564,1.368291214,2418,815,NA,1516.888889,1094.960784,2418,2418,620.2916667,0.897,6.726,-0.145,-0.615,0.285,2.606,1.868,1.868,0.359866667,0.173333333,16.419,16.419,2.536966667,1.117483333,-0.0132,-0.302,NA,NA,NA,NA,NA,NA,NA,NA
3/12/2000,NA,2/11/2000,1/12/2000,NA,NA,12.29505547,12.48439596,12.18769094,12.29505547,12.48439596,12.18769094,NA,NA,96,150,30,-73,20,8,44.2,32.38333333,23.73333333,-1.666666667,20.56666667,-27.06666667,2.899517299,0.85086242,1.785028559,1.402435462,2423,834,659,1575.740741,1129.54902,2423,2423,627.5833333,1.133,8.429,0.084,0.458,-0.337,-3.019,1.868,1.868,0.394833333,0.197833333,16.419,16.419,2.802666667,1.308283333,0.000833333,-0.1861,NA,NA,NA,NA,NA,NA,NA,NA
3/13/2000,NA,2/12/2000,1/13/2000,NA,NA,12.29505547,12.48439596,12.18769094,12.29505547,12.48439596,12.18769094,NA,NA,77,116,43,-19,-6,-38,45.33333333,33.76666667,28.23333333,0.9,22.2,-26.43333333,2.705893972,0.85086242,1.837749443,1.433352654,2348,934,494,1628.111111,1165.901961,2423,2423,645.9166667,1.004,7.523,0.078,0.421,-0.144,-1.257,1.868,1.868,0.4257,0.216966667,16.419,16.419,3.0394,1.454616667,0.008233333,-0.130166667,NA,NA,NA,NA,NA,NA,NA,NA
3/14/2000,NA,2/13/2000,1/14/2000,NA,NA,12.29505547,12.48439596,12.18769094,12.29505547,12.48439596,12.18769094,NA,NA,52,98,26,-115,1,-3,46.2,34.61666667,35.33333333,2.583333333,23.03333333,-30.16666667,5.661701066,0.85086242,1.988997231,1.513533299,2411,757,475,1689.37037,1203.862745,2423,2423,657.6666667,1.357,9.861,-0.1,-0.528,-0.045,-0.412,1.868,1.868,0.474266667,0.240333333,16.419,16.419,3.3857,1.625833333,0.0064,-0.134033333,NA,NA,NA,NA,NA,NA,NA,NA
3/15/2000,NA,2/14/2000,1/15/2000,NA,NA,12.29505547,12.48439596,12.18769094,12.29505547,12.48439596,12.18769094,NA,NA,65,100,35,-33,4,-69,47.2,35.63333333,39.76666667,5.4,24.06666667,-28.96666667,1.005969661,0.85086242,1.985053972,1.516118419,2222,NA,344,1708.392857,1240.686275,2423,2423,671.3043478,0.604,4.374,0.018,0.095,-0.421,-3.763,1.868,1.868,0.4938,0.257416667,16.419,16.419,3.528333333,1.76145,0.021033333,-0.005433333,NA,NA,NA,NA,NA,NA,NA,NA
3/16/2000,NA,2/15/2000,1/16/2000,NA,NA,12.29505547,12.48439596,12.18769094,12.29505547,12.48439596,12.18769094,NA,NA,41,242,15,2,5,8,48.06666667,36.23333333,47.76666667,9.3,24.4,-29.16666667,1.344930113,0.85086242,1.925189488,1.524352881,2344,1070,421,1753.892857,1278.392157,2423,2423,699.5217391,0.634,4.521,0.071,0.336,-0.422,-3.661,1.868,1.868,0.512566667,0.275016667,16.419,16.419,3.667833333,1.897816667,0.037466667,0.1278,NA,NA,NA,NA,NA,NA,NA,NA
3/17/2000,12.64031588,2/16/2000,1/17/2000,NA,NA,12.38137058,12.64031588,12.18769094,12.38137058,12.64031588,12.18769094,NA,NA,11,165,86,23,-3,-22,45.56666667,36.46666667,52.5,12.41666667,27.36666667,-27.66666667,2.613205868,0.85086242,1.907600863,1.553725272,2489,NA,340,1779.241379,1320.529412,2489,2489,715.8636364,1.049,7.48,0.204,0.945,-0.183,-1.541,1.868,1.868,0.540733333,0.29555,16.419,16.419,3.885666667,2.048166667,0.050366667,0.210666667,NA,NA,NA,NA,NA,NA,NA,NA
3/18/2000,NA,2/17/2000,1/18/2000,NA,NA,12.38137058,12.64031588,12.18769094,12.38137058,12.64031588,12.18769094,NA,NA,7,71,43,20,14,-18,44.36666667,36.35,54.2,13.9,28.33333333,-26.4,2.246554583,0.85086242,1.948767843,1.576986808,2860,1610,NA,1822.344828,1350.134615,2860,2860,754.7391304,0.397,2.934,1.127,5.351,-0.021,-0.157,1.868,1.868,0.5164,0.302516667,16.419,16.419,3.8051,2.099683333,0.088633333,0.394266667,NA,NA,NA,NA,NA,NA,NA,NA
3/19/2000,NA,2/18/2000,1/19/2000,NA,NA,12.38137058,12.64031588,12.18769094,12.38137058,12.64031588,12.18769094,NA,NA,215,407,-41,-35,14,-14,52.9,39.7,68.93333333,20.91666667,26.5,-27.1,2.158909463,0.635877723,1.967081866,1.60237067,2739,1696,466,1858.310345,1393.846154,2860,2860,808.2173913,1.401,10.175,-0.143,-0.722,-0.076,-0.557,1.868,1.868,0.567866667,0.327133333,16.419,16.419,4.168333333,2.27855,0.0864,0.388766667,NA,NA,NA,NA,NA,NA,NA,NA
3/20/2000,NA,2/19/2000,1/20/2000,NA,NA,12.38137058,12.64031588,12.18769094,12.38137058,12.64031588,12.18769094,NA,NA,295,360,-88,-67,58,25,65.66666667,43.65,83.16666667,26.5,21.63333333,-30.16666667,2.42595752,0.635877723,2.012820588,1.632205333,2677,1495,NA,1899.068966,1418.056604,2860,2860,836.8333333,2.573,20.091,-0.422,-2.28,0.052,0.379,2.573,2.573,0.6677,0.36915,20.091,20.091,4.914033333,2.607083333,0.0706,0.300133333,NA,NA,NA,NA,NA,NA,NA,NA
3/21/2000,NA,2/20/2000,1/21/2000,NA,NA,12.38137058,12.64031588,12.18769094,12.38137058,12.64031588,12.18769094,NA,12.48439596,56,51,-91,-197,82,17,70.56666667,43.21666667,91.43333333,27.06666667,15.86666667,-37.3,2.167905058,0.460604333,2.049957561,1.660660345,2765,1302,436,1949.517241,1462,2860,2860,872.9166667,-0.08,-0.652,-1.18,-6.286,0.309,2.153,2.573,2.573,0.704366667,0.362666667,20.091,20.091,5.101833333,2.560333333,0.020966667,0.018833333,NA,NA,NA,NA,NA,NA,NA,NA
3/22/2000,NA,2/21/2000,1/22/2000,NA,NA,12.38137058,12.64031588,12.18769094,12.38137058,12.64031588,12.18769094,NA,12.48439596,34,18,32,-2,30,-20,70.63333333,43.28333333,92.1,27.7,15.93333333,-36.7,1.455618993,0.460604333,2.079982433,1.677243923,2824,1527,403,1994.241379,1507.679245,2860,2860,919.75,-0.051,-0.4,0.525,2.808,-0.006,-0.034,2.573,2.573,0.685166667,0.361916667,20.091,20.091,4.9949,2.554233333,0.038666667,0.113566667,NA,NA,NA,NA,NA,NA,NA,NA
3/23/2000,NA,2/22/2000,1/23/2000,12.48439596,NA,12.34702878,12.64031588,12.18769094,12.38137058,12.64031588,12.18769094,12.48439596,12.48439596,52,77,13,-71,1,-120,71.93333333,44.13333333,97.03333333,30.98333333,16.33333333,-35.06666667,3.280199692,0.460604333,2.170826663,1.724237179,1753,947,420,2022.034483,1532.830189,2860,2860,941.7083333,-0.208,-1.59,0.353,1.953,-0.316,-1.652,2.573,2.573,0.666466667,0.363716667,20.091,20.091,4.8768,2.555266667,0.060966667,0.233733333,NA,NA,NA,NA,NA,NA,NA,NA
3/24/2000,NA,2/23/2000,1/24/2000,NA,NA,12.34702878,12.64031588,12.18769094,12.38137058,12.64031588,12.18769094,12.48439596,12.48439596,49,47,90,62,3,-42,70.56666667,44.9,96.53333333,32.46666667,19.23333333,-31.6,3.280199692,0.460604333,2.250871257,1.771230435,1682,NA,450,2010.7,1556.075472,2860,2860,963.0869565,-0.199,-1.474,0.842,4.719,-0.358,-1.809,2.573,2.573,0.631766667,0.366366667,20.091,20.091,4.670366667,2.56085,0.100966667,0.451333333,NA,NA,NA,NA,NA,NA,NA,NA
3/25/2000,12.85993276,2/24/2000,1/25/2000,NA,NA,12.47525478,12.85993276,12.18769094,12.47708301,12.85993276,12.18769094,12.48439596,12.48439596,54,50,110,5,75,97,68.7,44.55,98.03333333,31.68333333,20.4,-34.66666667,1.670243189,0.460604333,2.260894166,1.791391083,1688,1143,353,2028.866667,1581.264151,2860,2860,997.4347826,0.039,0.282,1.581,9.767,-0.349,-1.64,2.573,2.573,0.580366667,0.372833333,20.091,20.091,4.3542,2.592883333,0.1653,0.831566667,NA,NA,NA,NA,NA,NA,NA,NA
3/26/2000,NA,2/25/2000,1/26/2000,NA,NA,12.47525478,12.85993276,12.18769094,12.47708301,12.85993276,12.18769094,12.48439596,NA,79,73,4,-12,167,136,71.2,43.08333333,100.8666667,30.63333333,14.96666667,-39.6,1.978843555,0.672384622,2.281203753,1.813165398,1728,1048,585,2051.533333,1602.830189,2860,2860,1017.565217,0.337,2.359,-0.354,-2.308,1.861,7.418,2.573,2.573,0.6034,0.347433333,20.091,20.091,4.509766667,2.508566667,0.091466667,0.507366667,NA,NA,NA,NA,NA,NA,NA,NA
3/27/2000,NA,2/26/2000,1/27/2000,NA,NA,12.47525478,12.85993276,12.18769094,12.47708301,12.85993276,12.18769094,12.48439596,NA,143,187,7,-64,38,45,75.73333333,44.83333333,109.2333333,33,13.93333333,-43.23333333,2.022438515,1.2052769,2.310349414,1.826784758,1691,1133,NA,2070.133333,1604.462963,2860,2860,1022.375,0.832,5.909,-0.187,-1.181,0.665,2.808,2.573,2.573,0.637366667,0.350216667,20.091,20.091,4.7461,2.56025,0.063066667,0.3744,NA,NA,NA,NA,NA,NA,NA,NA
3/28/2000,NA,2/27/2000,1/28/2000,NA,NA,12.47525478,12.85993276,12.18769094,12.47708301,12.85993276,12.18769094,12.48439596,NA,211,223,118,88,-1,-7,78.83333333,48.36666667,113.7333333,36.83333333,17.9,-40.06666667,1.892825066,1.180608246,2.150216391,1.838655039,2023,1674,822,2081.766667,1626.703704,2860,2860,1057.875,1.559,11.541,0.724,4.666,0.145,0.631,2.573,2.573,0.6652,0.373783333,20.091,20.091,4.975266667,2.742083333,0.082366667,0.5089,NA,NA,NA,NA,NA,NA,NA,NA
3/29/2000,NA,2/28/2000,1/29/2000,NA,NA,12.47525478,12.85993276,12.18769094,12.47708301,12.85993276,12.18769094,12.48439596,12.18769094,156,199,112,70,-5,-97,80.3,51.05,118.0333333,41.76666667,21.8,-34.5,1.449845195,1.180608246,2.111269892,1.843142321,2031,1815,NA,2088.966667,1634.054545,2860,2860,1088.16,0.646,4.975,1.514,9.901,-0.06,-0.263,2.573,2.573,0.636266667,0.38555,20.091,20.091,4.811066667,2.829383333,0.134833333,0.8477,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2000,NA,2/29/2000,1/30/2000,NA,NA,12.47525478,12.85993276,12.18769094,12.47708301,12.85993276,12.18769094,12.48439596,12.18769094,68,74,70,68,3,-65,80.23333333,52.13333333,118.2333333,44.08333333,24.03333333,-30.06666667,11.68111502,1.180608246,2.413365721,2.018150767,2127,1417,603,2112.633333,1661.763636,2860,2860,1120.72,0.427,3.065,0.461,3.178,-0.444,-2.252,2.573,2.573,0.635133333,0.400066667,20.091,20.091,4.8073,2.918,0.165,1.0287,NA,NA,NA,NA,NA,NA,NA,NA
3/31/2000,NA,3/1/2000,1/31/2000,12.18769094,NA,12.57110939,12.85993276,12.21307952,12.47708301,12.85993276,12.18769094,12.33604345,12.18769094,52,33,98,72,51,-1,78.7,52.15,116.9333333,44.65,25.6,-27.63333333,3.102079024,2.969394467,2.438390645,2.020362177,2124,1755,772,2124.933333,1686.345455,2860,2860,1160.04,-0.164,-1.135,0.884,6.255,0.517,2.591,2.573,2.573,0.6002,0.388716667,20.091,20.091,4.560966667,2.8559,0.177233333,1.150833333,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2000,NA,3/2/2000,2/1/2000,NA,NA,12.57110939,12.85993276,12.21307952,12.47708301,12.85993276,12.18769094,12.33604345,12.18769094,39,16,90,129,-11,-15,77,52.98333333,113.1666667,45.16666667,28.96666667,-22.83333333,2.745623529,1.165110365,2.451533719,2.046704063,2103,1667,827,2139.466667,1709.545455,2860,2860,1193.64,-0.068,-0.44,0.916,7.457,0.498,2.506,2.573,2.573,0.5674,0.379283333,20.091,20.091,4.297733333,2.8068,0.191166667,1.315866667,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2000,13.75047046,3/3/2000,2/2/2000,NA,NA,12.86594966,13.75047046,12.21307952,12.68931425,13.75047046,12.18769094,12.33604345,12.18769094,34,8,59,121,-62,-133,76.16666667,54.58333333,109.4,47.51666667,33,-14.36666667,2.353092764,1.279030995,2.451592434,2.064605092,2048,1583,965,2154.966667,1729.236364,2860,2860,1218.36,0.368,2.246,0.847,7.297,-0.352,-1.705,2.573,2.573,0.551433333,0.391283333,20.091,20.091,4.129366667,2.87265,0.231133333,1.615933333,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2000,NA,3/4/2000,2/3/2000,NA,NA,12.86594966,13.75047046,12.21307952,12.68931425,13.75047046,12.18769094,12.33604345,NA,29,0,52,50,-22,-146,75.4,55.43333333,107.7333333,49.95,35.46666667,-7.833333333,1.831576369,1.418655928,2.496397336,2.0714871,2061,1663,986,2168.233333,1748.781818,2860,2860,1245.44,0.235,1.467,-0.018,-0.154,-0.459,-1.947,2.573,2.573,0.559866667,0.40285,20.091,20.091,4.1834,2.92955,0.245833333,1.6757,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2000,NA,3/5/2000,2/4/2000,NA,NA,12.86594966,13.75047046,12.21307952,12.68931425,13.75047046,12.18769094,12.33604345,NA,126,53,175,377,6,-78,73.76666667,57.43333333,96.93333333,52.13333333,41.1,7.333333333,3.608765425,1.418655928,2.600441872,2.107988925,2131,1567,766,2187.033333,1773.6,2860,2860,1277.48,0.671,4.083,1.868,16.419,-0.283,-1.194,2.573,2.573,0.519966667,0.41875,20.091,20.091,3.7722,3.0175,0.317533333,2.2628,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2000,NA,3/6/2000,2/5/2000,NA,NA,12.86594966,13.75047046,12.21307952,12.68931425,13.75047046,12.18769094,12.33604345,NA,154,105,40,68,7,-56,77.56666667,59.88333333,98.16666667,54.81666667,42.2,11.46666667,1.231699626,1.499380721,2.625250882,2.103527573,2204,1686,NA,2204.3,1781.285714,2860,2860,1293.192308,1.177,7.756,0.581,5.396,-0.284,-1.226,2.573,2.573,0.539833333,0.4431,20.091,20.091,3.850866667,3.1672,0.346366667,2.483533333,NA,NA,NA,NA,NA,NA,NA,NA
4/6/2000,NA,3/7/2000,2/6/2000,NA,NA,12.86594966,13.75047046,12.21307952,12.68931425,13.75047046,12.18769094,12.33604345,12.21307952,154,122,-3,-65,-3,-78,82.8,62.5,104.4,58.15,42.2,11.9,1.231699626,1.124267441,2.650059891,2.105318109,1843,1409,979,2218.766667,1796.714286,2860,2860,1309.730769,0.645,4.633,-0.429,-4.054,0.096,0.421,2.573,2.573,0.575633333,0.45225,20.091,20.091,4.140433333,3.2374,0.328866667,2.334366667,NA,NA,NA,NA,NA,NA,NA,NA
4/7/2000,NA,3/8/2000,2/7/2000,NA,NA,12.86594966,13.75047046,12.21307952,12.68931425,13.75047046,12.18769094,12.33604345,12.21307952,107,59,8,-29,-1,-35,86.1,64.3,107.3333333,59.71666667,42.5,12.1,1.231699626,1.124267441,2.628848565,2.107108646,1857,2141,NA,2209.3,1797.77193,2860,2860,1340.518519,0.396,3.01,-0.313,-2.89,0.126,0.564,2.573,2.573,0.599266667,0.45675,20.091,20.091,4.3371,3.278166667,0.314233333,2.219233333,NA,NA,NA,NA,NA,NA,NA,NA
4/8/2000,NA,3/9/2000,2/8/2000,12.21307952,NA,13.08357303,13.75047046,12.64031588,12.68931425,13.75047046,12.18769094,12.29505547,12.21307952,175,120,36,2,26,7,90.73333333,66.78333333,111.2666667,61.6,42.83333333,11.93333333,2.665141349,1.124267441,2.6530479,2.132789878,1882,2259,682,2196.733333,1818.824561,2860,2860,1398.925926,0.795,6.152,-0.32,-2.897,-0.001,-0.005,2.573,2.573,0.636433333,0.470016667,20.091,20.091,4.638733333,3.380783333,0.3036,2.122833333,NA,NA,NA,NA,NA,NA,NA,NA
4/9/2000,NA,3/10/2000,2/9/2000,NA,NA,13.08357303,13.75047046,12.64031588,12.68931425,13.75047046,12.18769094,12.29505547,12.21307952,267,143,35,4,58,-14,98.46666667,70.26666667,115.9,64.21666667,42.06666667,12.53333333,1.758510667,1.124267441,2.620042628,2.143360598,1894,2406,824,2179.666667,1837.596491,2860,2860,1457.518519,1.245,10.148,0.687,5.261,0.041,0.178,2.573,2.573,0.655033333,0.490083333,20.091,20.091,4.801633333,3.54695,0.325133333,2.292266667,NA,NA,NA,NA,NA,NA,NA,NA
4/10/2000,12.49696295,3/11/2000,2/10/2000,NA,NA,12.93692051,13.75047046,12.49696295,12.6618355,13.75047046,12.18769094,12.29505547,12.21307952,138,113,56,110,58,-3,101.2,71.6,116,66.15,42,16.3,2.7241414,1.124267441,2.614196764,2.170025164,1953,2418,815,2164.166667,1857.561404,2860,2860,1516.888889,1.022,8.852,0.897,6.726,-0.145,-0.615,2.573,2.573,0.6592,0.509533333,20.091,20.091,4.8725,3.704733333,0.359866667,2.536966667,NA,NA,NA,NA,NA,NA,NA,NA
4/11/2000,NA,3/12/2000,2/11/2000,NA,NA,12.93692051,13.75047046,12.49696295,12.6618355,13.75047046,12.18769094,12.29505547,NA,24,6,96,150,30,-73,98.8,71.5,111.2,67.46666667,44.2,23.73333333,1.749329497,1.124267441,2.575857171,2.180442865,2001,2423,834,2150.1,1878.035088,2860,2860,1575.740741,0.278,2.269,1.133,8.429,0.084,0.458,2.573,2.573,0.6307,0.512766667,20.091,20.091,4.667166667,3.734916667,0.394833333,2.802666667,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2000,NA,3/13/2000,2/12/2000,NA,NA,12.93692051,13.75047046,12.49696295,12.6618355,13.75047046,12.18769094,12.29505547,NA,39,-4,77,116,43,-19,97.53333333,71.43333333,107.2,67.71666667,45.33333333,28.23333333,1.749329497,1.124267441,2.543971688,2.190860566,1738,2348,934,2129.766667,1892.140351,2860,2860,1628.111111,0.081,0.638,1.004,7.523,0.078,0.421,2.573,2.573,0.599933333,0.512816667,20.091,20.091,4.437666667,3.738533333,0.4257,3.0394,NA,NA,NA,NA,NA,NA,NA,NA
4/13/2000,NA,3/14/2000,2/13/2000,NA,NA,12.93692051,13.75047046,12.49696295,12.6618355,13.75047046,12.18769094,12.29505547,NA,129,29,52,98,26,-115,100.1,73.15,104.9,70.11666667,46.2,35.33333333,1.138566844,1.124267441,2.393200548,2.191098889,1910,2411,757,2113.066667,1912.368421,2860,2860,1689.37037,0.191,1.434,1.357,9.861,-0.1,-0.528,2.573,2.573,0.561066667,0.517666667,20.091,20.091,4.156766667,3.771233333,0.474266667,3.3857,NA,NA,NA,NA,NA,NA,NA,NA
